rec_time	UTC	Dikablis Professional Wireless  (DGW18129)_Field Data_Scene cam_Original_Gaze_Gaze X	Dikablis Professional Wireless  (DGW18129)_Field Data_Scene cam_Original_Gaze_Gaze Y
00:00:08.876	1644609584382	930.418	377.472
00:00:08.893	1644609584399	928.996	388.3
00:00:08.910	1644609584416	929.123	374.765
00:00:08.926	1644609584432	923.16	376.707
00:00:08.943	1644609584449	918.175	360.943
00:00:08.960	1644609584466	919.081	368.327
00:00:08.976	1644609584482	917.5	361.456
00:00:08.993	1644609584499	913.154	371.985
00:00:09.010	1644609584516	917.576	364.129
00:00:09.026	1644609584532	910.496	368.365
00:00:09.043	1644609584549	911.802	358.552
00:00:09.060	1644609584566	908.569	365.428
00:00:09.076	1644609584582	909.971	357.258
00:00:09.093	1644609584599	909.682	373.263
00:00:09.110	1644609584616	914.395	368.475
00:00:09.126	1644609584632	911.387	391.866
00:00:09.143	1644609584649	913.282	392.189
00:00:09.160	1644609584666	917.682	411.402
00:00:09.176	1644609584682	921.091	409.26
00:00:09.193	1644609584699	926.098	427.62
00:00:09.210	1644609584716	931.166	429.393
00:00:09.226	1644609584732	937.693	444.501
00:00:09.243	1644609584749	943.992	436.015
00:00:09.260	1644609584766	950.429	448.951
00:00:09.276	1644609584782	956.704	443.215
00:00:09.293	1644609584799	963.444	457.088
00:00:09.310	1644609584816	969.361	450.936
00:00:09.326	1644609584832	978.686	461.86
00:00:09.343	1644609584849	980.712	458.1
00:00:09.360	1644609584866	986.332	469.044
00:00:09.376	1644609584882	995.543	456.021
00:00:09.393	1644609584899	996.342	469.946
00:00:09.410	1644609584916	996.741	459.359
00:00:09.426	1644609584932	999.576	467.823
00:00:09.443	1644609584949	1001.298	453.973
00:00:09.460	1644609584966	1001.446	463.28
00:00:09.476	1644609584982	1005.04	448.788
00:00:09.493	1644609584999	1001.517	449.156
00:00:09.510	1644609585016	1003.978	439.604
00:00:09.526	1644609585032	1004.787	441.843
00:00:09.543	1644609585049	1001.368	428.748
00:00:09.560	1644609585066	996.452	431.389
00:00:09.576	1644609585082	989.839	414.567
00:00:09.593	1644609585099	993.32	426.948
00:00:09.610	1644609585116	992.573	415.73
00:00:09.626	1644609585132	988.673	430.011
00:00:09.643	1644609585149	993.218	421.06
00:00:09.660	1644609585166	991.374	432.076
00:00:09.676	1644609585182	989.549	425.078
00:00:09.693	1644609585199	994.693	436.856
00:00:09.710	1644609585216	992.984	427.537
00:00:09.726	1644609585232	993.233	439.538
00:00:09.743	1644609585249	996.518	428.032
00:00:09.760	1644609585266	1002.576	441.104
00:00:09.776	1644609585282	999.424	434.938
00:00:09.793	1644609585299	1001.836	445.977
00:00:09.810	1644609585316	1005.661	432.398
00:00:09.826	1644609585332	1006.451	437.984
00:00:09.843	1644609585349	1006.402	430.389
00:00:09.860	1644609585366	1008.878	435.602
00:00:09.876	1644609585382	1009.009	424.574
00:00:09.893	1644609585399	1013.137	438.448
00:00:09.910	1644609585416	1015.253	421.603
00:00:09.926	1644609585432	1017.431	432.926
00:00:09.943	1644609585449	1020.556	421.762
00:00:09.960	1644609585466	1022.497	432.937
00:00:09.976	1644609585482	1027.262	419.408
