rec_time	UTC	Dikablis Professional Wireless  (DGW18127)_Field Data_Scene cam_Original_Gaze_Gaze X	Dikablis Professional Wireless  (DGW18127)_Field Data_Scene cam_Original_Gaze_Gaze Y
00:03:15.480	1644610266599		
00:03:15.489	1644610266608	1224.428	781.547
00:03:15.496	1644610266615		
00:03:15.506	1644610266625	1220.889	790.669
00:03:15.513	1644610266632		
00:03:15.523	1644610266642	1227.505	781.766
00:03:15.530	1644610266649		
00:03:15.539	1644610266658	1230.544	787.187
00:03:15.546	1644610266665		
00:03:15.556	1644610266675	1235.173	780.23
00:03:15.563	1644610266682		
00:03:15.573	1644610266692	1240.465	781.98
00:03:15.580	1644610266699		
00:03:15.589	1644610266708	1243.575	772.917
00:03:15.596	1644610266715		
00:03:15.606	1644610266725	1252.221	773.885
00:03:15.613	1644610266732		
00:03:15.623	1644610266742	1249.726	764.466
00:03:15.630	1644610266749		
00:03:15.639	1644610266758	1258.79	765.08
00:03:15.646	1644610266765		
00:03:15.656	1644610266775	1267.49	753.986
00:03:15.663	1644610266782		
00:03:15.673	1644610266792	1271.099	755.694
00:03:15.680	1644610266799		
00:03:15.689	1644610266808	1272.82	750.397
00:03:15.696	1644610266815		
00:03:15.706	1644610266825	1270.976	756.272
00:03:15.713	1644610266832		
00:03:15.723	1644610266842	1277.202	748.343
00:03:15.730	1644610266849		
00:03:15.739	1644610266858	1276.334	752.599
00:03:15.746	1644610266865		
00:03:15.756	1644610266875	1281.636	747.538
00:03:15.763	1644610266882		
00:03:15.773	1644610266892	1284.618	750.264
00:03:15.780	1644610266899		
00:03:15.789	1644610266908	1285.983	746.347
00:03:15.796	1644610266915		
00:03:15.806	1644610266925	1280.217	749.317
00:03:15.813	1644610266932		
00:03:15.823	1644610266942	1286.838	739.988
00:03:15.830	1644610266949		
00:03:15.839	1644610266958	1290.416	746.922
00:03:15.846	1644610266965		
00:03:15.856	1644610266975	1298.108	735.078
00:03:15.863	1644610266982		
00:03:15.873	1644610266992	1294.846	743.01
00:03:15.880	1644610266999		
00:03:15.889	1644610267008	1302.221	731.449
00:03:15.896	1644610267015		
00:03:15.906	1644610267025	1308.214	735.257
00:03:15.913	1644610267032		
00:03:15.923	1644610267042	1311.218	722.835
00:03:15.930	1644610267049		
00:03:15.939	1644610267058	1311.092	730.811
00:03:15.946	1644610267065		
00:03:15.956	1644610267075	1322.258	718.205
00:03:15.963	1644610267082		
00:03:15.973	1644610267092	1326.511	724.009
00:03:15.980	1644610267099		
00:03:15.989	1644610267108	1336.453	714.052
00:03:15.996	1644610267115		
00:03:16.006	1644610267125	1333.792	720.742
00:03:16.013	1644610267132		
00:03:16.023	1644610267142	1331.833	712.677
00:03:16.030	1644610267149		
00:03:16.039	1644610267158	1333.363	717.974
00:03:16.046	1644610267165		
00:03:16.056	1644610267175	1344.136	706.988
00:03:16.063	1644610267182		
00:03:16.073	1644610267192	1347.133	707.361
00:03:16.080	1644610267199		
00:03:16.089	1644610267208	1360.169	691.689
00:03:16.096	1644610267215		
00:03:16.106	1644610267225	1361.177	691.303
00:03:16.113	1644610267232		
00:03:16.123	1644610267242	1373.844	673.53
00:03:16.130	1644610267249		
00:03:16.139	1644610267258	1379.937	674.114
00:03:16.146	1644610267265		
00:03:16.156	1644610267275	1388.258	655.349
00:03:16.163	1644610267282		
00:03:16.173	1644610267292	1393.672	658.194
00:03:16.180	1644610267299		
00:03:16.189	1644610267308	1411.461	641.839
00:03:16.196	1644610267315		
00:03:16.206	1644610267325	1425.163	645.018
00:03:16.213	1644610267332		
00:03:16.223	1644610267342	1439.41	631.8
00:03:16.230	1644610267349		
00:03:16.239	1644610267358	1436.638	633.824
00:03:16.246	1644610267365		
00:03:16.256	1644610267375	1446.2	619.922
00:03:16.263	1644610267382		
00:03:16.273	1644610267392	1442.699	621.217
00:03:16.280	1644610267399		
00:03:16.289	1644610267408	1451.754	605.337
00:03:16.296	1644610267415		
00:03:16.306	1644610267425	1450.8	607.968
00:03:16.313	1644610267432		
00:03:16.323	1644610267442	1458.031	590.487
00:03:16.330	1644610267449		
00:03:16.339	1644610267458	1451.392	592.142
00:03:16.346	1644610267465		
00:03:16.356	1644610267475	1454.678	570.713
00:03:16.363	1644610267482		
00:03:16.373	1644610267492	1448.451	571.003
00:03:16.380	1644610267499		
00:03:16.389	1644610267508	1452.482	543.307
00:03:16.396	1644610267515		
00:03:16.406	1644610267525	1438.64	544.332
00:03:16.413	1644610267532		
00:03:16.423	1644610267542	1437.989	517.791
00:03:16.430	1644610267549		
00:03:16.439	1644610267558	1430.39	523.782
00:03:16.446	1644610267565		
00:03:16.456	1644610267575	1429.476	508.159
00:03:16.463	1644610267582		
00:03:16.473	1644610267592	1417.343	513.601
00:03:16.480	1644610267599		
00:03:16.489	1644610267608	1413.957	499.872
00:03:16.496	1644610267615		
00:03:16.506	1644610267625	1411.062	502.127
00:03:16.513	1644610267632		
00:03:16.523	1644610267642	1406.904	491.588
00:03:16.530	1644610267649		
00:03:16.539	1644610267658	1404.171	502.969
00:03:16.546	1644610267665		
00:03:16.556	1644610267675	1408.117	495.73
00:03:16.563	1644610267682		
00:03:16.573	1644610267692	1406.28	507.577
00:03:16.580	1644610267699		
00:03:16.589	1644610267708	1416.308	504.134
00:03:16.596	1644610267715		
00:03:16.606	1644610267725	1439.89	525.1
00:03:16.613	1644610267732		
00:03:16.623	1644610267742	1458.457	511.023
00:03:16.630	1644610267749		
00:03:16.639	1644610267758	1459.727	524.882
00:03:16.646	1644610267765		
00:03:16.656	1644610267775	1465.533	504.231
00:03:16.663	1644610267782		
00:03:16.673	1644610267792	1471.19	508.371
00:03:16.680	1644610267799		
00:03:16.689	1644610267808	1468.361	488.87
00:03:16.696	1644610267815		
00:03:16.706	1644610267825	1460.746	497.41
00:03:16.713	1644610267832		
00:03:16.723	1644610267842	1472.69	479.75
00:03:16.730	1644610267849		
00:03:16.739	1644610267858	1469.137	488.802
00:03:16.746	1644610267865		
00:03:16.756	1644610267875	1468.019	480.099
00:03:16.763	1644610267882		
00:03:16.773	1644610267892	1463.232	492.028
00:03:16.780	1644610267899		
00:03:16.789	1644610267908	1465.46	480.437
00:03:16.796	1644610267915		
00:03:16.806	1644610267925	1455.09	501.134
00:03:16.813	1644610267932		
00:03:16.823	1644610267942	1460.031	501.167
00:03:16.830	1644610267949		
00:03:16.839	1644610267958	1450.44	510.952
00:03:16.846	1644610267965		
00:03:16.856	1644610267975	1444.716	508.481
00:03:16.863	1644610267982		
00:03:16.873	1644610267992	1437.933	548.059
00:03:16.880	1644610267999		
00:03:16.889	1644610268008	2221.585	422.246
00:03:16.896	1644610268015		
00:03:16.906	1644610268025	1342.065	677.887
00:03:16.913	1644610268032		
00:03:16.923	1644610268042	0	0
00:03:16.930	1644610268049		
00:03:16.939	1644610268058	0	0
00:03:16.946	1644610268065		
00:03:16.956	1644610268075	0	0
00:03:16.963	1644610268082		
00:03:16.973	1644610268092	0	0
00:03:16.980	1644610268099		
00:03:16.989	1644610268108	0	0
00:03:16.996	1644610268115		
00:03:17.006	1644610268125	0	0
00:03:17.013	1644610268132		
00:03:17.023	1644610268142	1344.609	700.822
00:03:17.030	1644610268149		
00:03:17.039	1644610268158	1196.233	720.382
00:03:17.046	1644610268165		
00:03:17.056	1644610268175	1323.769	702.626
00:03:17.063	1644610268182		
00:03:17.073	1644610268192	2169.034	569.806
00:03:17.080	1644610268199		
00:03:17.089	1644610268208	1318.284	708.204
00:03:17.096	1644610268215		
00:03:17.106	1644610268225	1331.463	717.85
00:03:17.113	1644610268232		
00:03:17.123	1644610268242	1385.604	774.665
00:03:17.130	1644610268249		
00:03:17.139	1644610268258	1409.437	797.46
00:03:17.146	1644610268265		
00:03:17.156	1644610268275	1440.884	815.423
00:03:17.163	1644610268282		
00:03:17.173	1644610268292	1472.349	834.399
00:03:17.180	1644610268299		
00:03:17.189	1644610268308	1504.338	850.685
00:03:17.196	1644610268315		
00:03:17.206	1644610268325	1505.276	800.931
00:03:17.213	1644610268332		
00:03:17.223	1644610268342	1541.164	883.901
00:03:17.230	1644610268349		
00:03:17.239	1644610268358	1537.571	888.851
00:03:17.246	1644610268365		
00:03:17.256	1644610268375	1529.122	872.147
00:03:17.263	1644610268382		
00:03:17.273	1644610268392	1490.255	867.86
00:03:17.280	1644610268399		
00:03:17.289	1644610268408	1463.436	854.285
00:03:17.296	1644610268415		
00:03:17.306	1644610268425	1466.565	864.982
00:03:17.313	1644610268432		
00:03:17.323	1644610268442	1432.471	853.138
00:03:17.330	1644610268449		
00:03:17.339	1644610268458	1416.052	855.982
00:03:17.346	1644610268465		
00:03:17.356	1644610268475	1397.433	841.845
00:03:17.363	1644610268482		
00:03:17.373	1644610268492	1395.09	838.621
00:03:17.380	1644610268499		
00:03:17.389	1644610268508	1387.899	827.711
00:03:17.396	1644610268515		
00:03:17.406	1644610268525	1376.231	823.572
00:03:17.413	1644610268532		
00:03:17.423	1644610268542	1361.561	812.155
00:03:17.430	1644610268549		
00:03:17.439	1644610268558	1348.338	809.889
00:03:17.446	1644610268565		
00:03:17.456	1644610268575	1333.479	799.177
00:03:17.463	1644610268582		
00:03:17.473	1644610268592	1323.676	797.122
00:03:17.480	1644610268599		
00:03:17.489	1644610268608	1310.293	789.89
00:03:17.496	1644610268615		
00:03:17.506	1644610268625	1293.922	791.632
00:03:17.513	1644610268632		
00:03:17.523	1644610268642	1281.882	787.176
00:03:17.530	1644610268649		
00:03:17.539	1644610268658	1275.88	814.799
00:03:17.546	1644610268665		
00:03:17.556	1644610268675	1211.543	764.615
00:03:17.563	1644610268682		
00:03:17.573	1644610268692	0	0
00:03:17.580	1644610268699		
00:03:17.589	1644610268708	0	0
00:03:17.596	1644610268715		
00:03:17.606	1644610268725	0	0
00:03:17.613	1644610268732		
00:03:17.623	1644610268742	0	0
00:03:17.630	1644610268749		
00:03:17.639	1644610268758	0	0
00:03:17.646	1644610268765		
00:03:17.656	1644610268775	0	0
00:03:17.663	1644610268782		
00:03:17.673	1644610268792	968.013	764.984
00:03:17.680	1644610268799		
00:03:17.689	1644610268808	1236.935	787.583
00:03:17.696	1644610268815		
00:03:17.706	1644610268825	1174.478	781.989
00:03:17.713	1644610268832		
00:03:17.723	1644610268842	1175.083	749.695
00:03:17.730	1644610268849		
00:03:17.739	1644610268858	1161.472	742.115
00:03:17.746	1644610268865		
00:03:17.756	1644610268875	1156.806	726.983
00:03:17.763	1644610268882		
00:03:17.773	1644610268892	1141.548	733.03
00:03:17.780	1644610268899		
00:03:17.789	1644610268908	1140.806	727.427
00:03:17.796	1644610268915		
00:03:17.806	1644610268925	1136.958	731.006
00:03:17.813	1644610268932		
00:03:17.823	1644610268942	1131.514	726.54
00:03:17.830	1644610268949		
00:03:17.839	1644610268958	1123.501	729.868
00:03:17.846	1644610268965		
00:03:17.856	1644610268975	1100.22	742.314
00:03:17.863	1644610268982		
00:03:17.873	1644610268992	1084.46	747.849
00:03:17.880	1644610268999		
00:03:17.889	1644610269008	1087.535	745.665
00:03:17.896	1644610269015		
00:03:17.906	1644610269025	1080.334	748.432
00:03:17.913	1644610269032		
00:03:17.923	1644610269042	1081.815	744.222
00:03:17.930	1644610269049		
00:03:17.939	1644610269058	1083.071	749.326
00:03:17.946	1644610269065		
00:03:17.956	1644610269075	1082.367	747.501
00:03:17.963	1644610269082		
00:03:17.973	1644610269092	1079.442	750.621
00:03:17.980	1644610269099		
00:03:17.989	1644610269108	1077.168	739.627
00:03:17.996	1644610269115		
00:03:18.006	1644610269125	1079.235	741.33
00:03:18.013	1644610269132		
00:03:18.023	1644610269142	1074.97	734.876
00:03:18.030	1644610269149		
00:03:18.039	1644610269158	1077.595	742.013
00:03:18.046	1644610269165		
00:03:18.056	1644610269175	1081.182	733.515
00:03:18.063	1644610269182		
00:03:18.073	1644610269192	1071.603	744.979
00:03:18.080	1644610269199		
00:03:18.089	1644610269208	1074.918	736.635
00:03:18.096	1644610269215		
00:03:18.106	1644610269225	1072.082	736.909
00:03:18.113	1644610269232		
00:03:18.123	1644610269242	1071.866	736.804
00:03:18.130	1644610269249		
00:03:18.139	1644610269258	1068.819	741.98
00:03:18.146	1644610269265		
00:03:18.156	1644610269275	1085.155	722.436
00:03:18.163	1644610269282		
00:03:18.173	1644610269292	1080.67	724.502
00:03:18.180	1644610269299		
00:03:18.189	1644610269308	1088.694	718.085
00:03:18.196	1644610269315		
00:03:18.206	1644610269325	1085.563	724.423
00:03:18.213	1644610269332		
00:03:18.223	1644610269342	1091.358	716.433
00:03:18.230	1644610269349		
00:03:18.239	1644610269358	1094.397	722.611
00:03:18.246	1644610269365		
00:03:18.256	1644610269375	1102.221	716.383
00:03:18.263	1644610269382		
00:03:18.273	1644610269392	1101.64	721.391
00:03:18.280	1644610269399		
00:03:18.289	1644610269408	1105.324	710.13
00:03:18.296	1644610269415		
00:03:18.306	1644610269425	1109.545	720.176
00:03:18.313	1644610269432		
00:03:18.323	1644610269442	1117.81	711.078
00:03:18.330	1644610269449		
00:03:18.339	1644610269458	1120.007	716.428
00:03:18.346	1644610269465		
00:03:18.356	1644610269475	1124.586	714.045
00:03:18.363	1644610269482		
00:03:18.373	1644610269492	1133.356	711.944
00:03:18.380	1644610269499		
00:03:18.389	1644610269508	1133.87	714.66
00:03:18.396	1644610269515		
00:03:18.406	1644610269525	1141.867	713.897
00:03:18.413	1644610269532		
00:03:18.423	1644610269542	1151.756	712.126
00:03:18.430	1644610269549		
00:03:18.439	1644610269558	1148.628	714.663
00:03:18.446	1644610269565		
00:03:18.456	1644610269575	1154.868	711.67
00:03:18.463	1644610269582		
00:03:18.473	1644610269592	1159.462	710.381
00:03:18.480	1644610269599		
00:03:18.489	1644610269608	1162.502	707.459
00:03:18.496	1644610269615		
00:03:18.506	1644610269625	1163.258	713.412
00:03:18.513	1644610269632		
00:03:18.523	1644610269642	1165.543	705.765
00:03:18.530	1644610269649		
00:03:18.539	1644610269658	1163.848	712.584
00:03:18.546	1644610269665		
00:03:18.556	1644610269675	1170.43	705.413
00:03:18.563	1644610269682		
00:03:18.573	1644610269692	1169.332	711.511
00:03:18.580	1644610269699		
00:03:18.589	1644610269708	1174.219	704.737
00:03:18.596	1644610269715		
00:03:18.606	1644610269725	1173.001	716.27
00:03:18.613	1644610269732		
00:03:18.623	1644610269742	1178.489	704.96
00:03:18.630	1644610269749		
00:03:18.639	1644610269758	1188.687	712.15
00:03:18.646	1644610269765		
00:03:18.656	1644610269775	1190.563	706.235
00:03:18.663	1644610269782		
00:03:18.673	1644610269792	1193.64	713.205
00:03:18.680	1644610269799		
00:03:18.689	1644610269808	1203.977	708.294
00:03:18.696	1644610269815		
00:03:18.706	1644610269825	1206.553	718.418
00:03:18.713	1644610269832		
00:03:18.723	1644610269842	1209.088	712.376
00:03:18.730	1644610269849		
00:03:18.739	1644610269858	1213.277	716.685
00:03:18.746	1644610269865		
00:03:18.756	1644610269875	1227.654	708.39
00:03:18.763	1644610269882		
00:03:18.773	1644610269892	1222.612	717.846
00:03:18.780	1644610269899		
00:03:18.789	1644610269908	1224.304	712.139
00:03:18.796	1644610269915		
00:03:18.806	1644610269925	1233.655	719.063
00:03:18.813	1644610269932		
00:03:18.823	1644610269942	1240.555	710.852
00:03:18.830	1644610269949		
00:03:18.839	1644610269958	1243.455	714.754
00:03:18.846	1644610269965		
00:03:18.856	1644610269975	1247.313	712.661
00:03:18.863	1644610269982		
00:03:18.873	1644610269992	1254.85	715.909
00:03:18.880	1644610269999		
00:03:18.889	1644610270008	1260.76	711.349
00:03:18.896	1644610270015		
00:03:18.906	1644610270025	1261.733	717.921
00:03:18.913	1644610270032		
00:03:18.923	1644610270042	1269.173	715.231
00:03:18.930	1644610270049		
00:03:18.939	1644610270058	1278.305	716.531
00:03:18.946	1644610270065		
00:03:18.956	1644610270075	1284.412	713.911
00:03:18.963	1644610270082		
00:03:18.973	1644610270092	1297.598	714.286
00:03:18.980	1644610270099		
00:03:18.989	1644610270108	1303.801	712.867
00:03:18.996	1644610270115		
00:03:19.006	1644610270125	1307.297	720.981
00:03:19.013	1644610270132		
00:03:19.023	1644610270142	1325.804	709.886
00:03:19.030	1644610270149		
00:03:19.039	1644610270158	1329.619	712.97
00:03:19.046	1644610270165		
00:03:19.056	1644610270175	1340.498	707.535
00:03:19.063	1644610270182		
00:03:19.073	1644610270192	1350.969	710.084
00:03:19.080	1644610270199		
00:03:19.089	1644610270208	1351.031	705.738
00:03:19.096	1644610270215		
00:03:19.106	1644610270225	1359.152	710.092
00:03:19.113	1644610270232		
00:03:19.123	1644610270242	1368.6	698.967
00:03:19.130	1644610270249		
00:03:19.139	1644610270258	1373.015	705.203
00:03:19.146	1644610270265		
00:03:19.156	1644610270275	1384.665	694.247
00:03:19.163	1644610270282		
00:03:19.173	1644610270292	1387.062	696.786
00:03:19.180	1644610270299		
00:03:19.189	1644610270308	1391.833	694.276
00:03:19.196	1644610270315		
00:03:19.206	1644610270325	1401.279	697.057
00:03:19.213	1644610270332		
00:03:19.223	1644610270342	1408.403	690.202
00:03:19.230	1644610270349		
00:03:19.239	1644610270358	1408.413	696.414
00:03:19.246	1644610270365		
00:03:19.256	1644610270375	1406.006	688.497
00:03:19.263	1644610270382		
00:03:19.273	1644610270392	1406.047	694.808
00:03:19.280	1644610270399		
00:03:19.289	1644610270408	1417.511	684.813
00:03:19.296	1644610270415		
00:03:19.306	1644610270425	1419.992	692.543
00:03:19.313	1644610270432		
00:03:19.323	1644610270442	1430.422	683.762
00:03:19.330	1644610270449		
00:03:19.339	1644610270458	1433.969	687.974
00:03:19.346	1644610270465		
00:03:19.356	1644610270475	1439.922	684.768
00:03:19.363	1644610270482		
00:03:19.373	1644610270492	1440.382	687.221
00:03:19.380	1644610270499		
00:03:19.389	1644610270508	1447.324	686.248
00:03:19.396	1644610270515		
00:03:19.406	1644610270525	1444.584	686.197
00:03:19.413	1644610270532		
00:03:19.423	1644610270542	1451.159	677.157
00:03:19.430	1644610270549		
00:03:19.439	1644610270558	1445.042	684.349
00:03:19.446	1644610270565		
00:03:19.456	1644610270575	1448.316	675.638
00:03:19.463	1644610270582		
00:03:19.473	1644610270592	1445.533	680.865
00:03:19.480	1644610270599		
00:03:19.489	1644610270608	1442.232	676.725
00:03:19.496	1644610270615		
00:03:19.506	1644610270625	1444.9	682.151
00:03:19.513	1644610270632		
00:03:19.523	1644610270642	1451.507	675.451
00:03:19.530	1644610270649		
00:03:19.539	1644610270658	1457.189	686.198
00:03:19.546	1644610270665		
00:03:19.556	1644610270675	1456.6	686.997
00:03:19.563	1644610270682		
00:03:19.573	1644610270692	1444.745	700.385
00:03:19.580	1644610270699		
00:03:19.589	1644610270708	1438.589	712.448
00:03:19.596	1644610270715		
00:03:19.606	1644610270725	1430.218	733.416
00:03:19.613	1644610270732		
00:03:19.623	1644610270742	1427.757	738.496
00:03:19.630	1644610270749		
00:03:19.639	1644610270758	1415.491	752.117
00:03:19.646	1644610270765		
00:03:19.656	1644610270775	1417.635	761.149
00:03:19.663	1644610270782		
00:03:19.673	1644610270792	1406.76	772.493
00:03:19.680	1644610270799		
00:03:19.689	1644610270808	1408.49	773.437
00:03:19.696	1644610270815		
00:03:19.706	1644610270825	1397.539	783.706
00:03:19.713	1644610270832		
00:03:19.723	1644610270842	1398.787	785.093
00:03:19.730	1644610270849		
00:03:19.739	1644610270858	1396.603	807.795
00:03:19.746	1644610270865		
00:03:19.756	1644610270875	1272.807	768.1
00:03:19.763	1644610270882		
00:03:19.773	1644610270892	1082.658	796.766
00:03:19.780	1644610270899		
00:03:19.789	1644610270908	939.472	814.022
00:03:19.796	1644610270915		
00:03:19.806	1644610270925	0	0
00:03:19.813	1644610270932		
00:03:19.823	1644610270942	0	0
00:03:19.830	1644610270949		
00:03:19.839	1644610270958	0	0
00:03:19.846	1644610270965		
00:03:19.856	1644610270975	0	0
00:03:19.863	1644610270982		
00:03:19.873	1644610270992	0	0
00:03:19.880	1644610270999		
00:03:19.889	1644610271008	0	0
00:03:19.896	1644610271015		
00:03:19.906	1644610271025	0	0
00:03:19.913	1644610271032		
00:03:19.923	1644610271042	0	0
00:03:19.930	1644610271049		
00:03:19.939	1644610271058	0	0
00:03:19.946	1644610271065		
00:03:19.956	1644610271075	511.914	748.521
00:03:19.963	1644610271082		
00:03:19.973	1644610271092	586.234	738.365
00:03:19.980	1644610271099		
00:03:19.989	1644610271108	611.444	726.813
00:03:19.996	1644610271115		
00:03:20.006	1644610271125	694.712	715.771
00:03:20.013	1644610271132		
00:03:20.023	1644610271142	673.486	702.542
00:03:20.030	1644610271149		
00:03:20.039	1644610271158	699.619	703.544
00:03:20.046	1644610271165		
00:03:20.056	1644610271175	729.209	686.972
00:03:20.063	1644610271182		
00:03:20.073	1644610271192	759.008	683.589
00:03:20.080	1644610271199		
00:03:20.089	1644610271208	800.13	672.109
00:03:20.096	1644610271215		
00:03:20.106	1644610271225	834.476	673.998
00:03:20.113	1644610271232		
00:03:20.123	1644610271242	861.721	663.415
00:03:20.130	1644610271249		
00:03:20.139	1644610271258	882.471	670.896
00:03:20.146	1644610271265		
00:03:20.156	1644610271275	897.177	658.617
00:03:20.163	1644610271282		
00:03:20.173	1644610271292	914.165	673.501
00:03:20.180	1644610271299		
00:03:20.189	1644610271308	928.002	664.211
00:03:20.196	1644610271315		
00:03:20.206	1644610271325	940.242	674.446
00:03:20.213	1644610271332		
00:03:20.223	1644610271342	947.868	673.643
00:03:20.230	1644610271349		
00:03:20.239	1644610271358	948.229	679.372
00:03:20.246	1644610271365		
00:03:20.256	1644610271375	953.765	670.544
00:03:20.263	1644610271382		
00:03:20.273	1644610271392	960.219	678.875
00:03:20.280	1644610271399		
00:03:20.289	1644610271408	960.726	669.885
00:03:20.296	1644610271415		
00:03:20.306	1644610271425	959.966	680.136
00:03:20.313	1644610271432		
00:03:20.323	1644610271442	957.876	677.344
00:03:20.330	1644610271449		
00:03:20.339	1644610271458	957.121	682.804
00:03:20.346	1644610271465		
00:03:20.356	1644610271475	998.046	670.733
00:03:20.363	1644610271482		
00:03:20.373	1644610271492	1117.5	627.922
00:03:20.380	1644610271499		
00:03:20.389	1644610271508	1251.093	580.272
00:03:20.396	1644610271515		
00:03:20.406	1644610271525	1279.556	588.78
00:03:20.413	1644610271532		
00:03:20.423	1644610271542	1265.968	588.339
00:03:20.430	1644610271549		
00:03:20.439	1644610271558	1252.918	599.802
00:03:20.446	1644610271565		
00:03:20.456	1644610271575	1240.768	596.888
00:03:20.463	1644610271582		
00:03:20.473	1644610271592	1226.181	603.826
00:03:20.480	1644610271599		
00:03:20.489	1644610271608	1205.585	592.13
00:03:20.496	1644610271615		
00:03:20.506	1644610271625	1186.735	601.774
00:03:20.513	1644610271632		
00:03:20.523	1644610271642	1156.762	589.123
00:03:20.530	1644610271649		
00:03:20.539	1644610271658	1126.568	598.976
00:03:20.546	1644610271665		
00:03:20.556	1644610271675	1099.029	592.556
00:03:20.563	1644610271682		
00:03:20.573	1644610271692	1069.851	609.717
00:03:20.580	1644610271699		
00:03:20.589	1644610271708	1040.727	610.817
00:03:20.596	1644610271715		
00:03:20.606	1644610271725	1019.58	620.774
00:03:20.613	1644610271732		
00:03:20.623	1644610271742	989.877	612.818
00:03:20.630	1644610271749		
00:03:20.639	1644610271758	972.035	624.658
00:03:20.646	1644610271765		
00:03:20.656	1644610271775	940.988	613.268
00:03:20.663	1644610271782		
00:03:20.673	1644610271792	922.149	621.947
00:03:20.680	1644610271799		
00:03:20.689	1644610271808	889.672	612.683
00:03:20.696	1644610271815		
00:03:20.706	1644610271825	872.185	619.138
00:03:20.713	1644610271832		
00:03:20.723	1644610271842	851.462	614.886
00:03:20.730	1644610271849		
00:03:20.739	1644610271858	824.548	618.607
00:03:20.746	1644610271865		
00:03:20.756	1644610271875	803.976	608.321
00:03:20.763	1644610271882		
00:03:20.773	1644610271892	788.494	612.94
00:03:20.780	1644610271899		
00:03:20.789	1644610271908	758.274	599.056
00:03:20.796	1644610271915		
00:03:20.806	1644610271925	726.336	598.003
00:03:20.813	1644610271932		
00:03:20.823	1644610271942	741.389	611.675
00:03:20.830	1644610271949		
00:03:20.839	1644610271958	652.04	642.573
00:03:20.846	1644610271965		
00:03:20.856	1644610271975	0	0
00:03:20.863	1644610271982		
00:03:20.873	1644610271992	0	0
00:03:20.880	1644610271999		
00:03:20.889	1644610272008	0	0
00:03:20.896	1644610272015		
00:03:20.906	1644610272025	0	0
00:03:20.913	1644610272032		
00:03:20.923	1644610272042	0	0
00:03:20.930	1644610272049		
00:03:20.939	1644610272058	1539.63	685.39
00:03:20.946	1644610272065		
00:03:20.956	1644610272075	1503.209	684.361
00:03:20.963	1644610272082		
00:03:20.973	1644610272092	1473.849	661.053
00:03:20.980	1644610272099		
00:03:20.989	1644610272108	1455.411	631.884
00:03:20.996	1644610272115		
00:03:21.006	1644610272125	1435.358	626.871
00:03:21.013	1644610272132		
00:03:21.023	1644610272142	1413.502	614.796
00:03:21.030	1644610272149		
00:03:21.039	1644610272158	1397.518	611.386
00:03:21.046	1644610272165		
00:03:21.056	1644610272175	1385.042	600.421
00:03:21.063	1644610272182		
00:03:21.073	1644610272192	1372.491	601.772
00:03:21.080	1644610272199		
00:03:21.089	1644610272208	1367.428	589.473
00:03:21.096	1644610272215		
00:03:21.106	1644610272225	1359.925	597.546
00:03:21.113	1644610272232		
00:03:21.123	1644610272242	1355.151	584.595
00:03:21.130	1644610272249		
00:03:21.139	1644610272258	1337.672	595.993
00:03:21.146	1644610272265		
00:03:21.156	1644610272275	1292.722	567.924
00:03:21.163	1644610272282		
00:03:21.173	1644610272292	1259.292	575.051
00:03:21.180	1644610272299		
00:03:21.189	1644610272308	1258.582	563.404
00:03:21.196	1644610272315		
00:03:21.206	1644610272325	1246.864	572.524
00:03:21.213	1644610272332		
00:03:21.223	1644610272342	1243.699	560.31
00:03:21.230	1644610272349		
00:03:21.239	1644610272358	1235.462	569.045
00:03:21.246	1644610272365		
00:03:21.256	1644610272375	1233.433	560.136
00:03:21.263	1644610272382		
00:03:21.273	1644610272392	1226.631	571.098
00:03:21.280	1644610272399		
00:03:21.289	1644610272408	1217.292	568.778
00:03:21.296	1644610272415		
00:03:21.306	1644610272425	1213.519	578.699
00:03:21.313	1644610272432		
00:03:21.323	1644610272442	1211.541	575.324
00:03:21.330	1644610272449		
00:03:21.339	1644610272458	1202.368	584.58
00:03:21.346	1644610272465		
00:03:21.356	1644610272475	1203.607	580.472
00:03:21.363	1644610272482		
00:03:21.373	1644610272492	1195.465	588.137
00:03:21.380	1644610272499		
00:03:21.389	1644610272508	1197.787	582.249
00:03:21.396	1644610272515		
00:03:21.406	1644610272525	1208.976	590.255
00:03:21.413	1644610272532		
00:03:21.423	1644610272542	1202.928	580.216
00:03:21.430	1644610272549		
00:03:21.439	1644610272558	1202.666	599.716
00:03:21.446	1644610272565		
00:03:21.456	1644610272575	1197.362	596.566
00:03:21.463	1644610272582		
00:03:21.473	1644610272592	1188.788	605.595
00:03:21.480	1644610272599		
00:03:21.489	1644610272608	1185.7	603.271
00:03:21.496	1644610272615		
00:03:21.506	1644610272625	1172.899	612.872
00:03:21.513	1644610272632		
00:03:21.523	1644610272642	1167.462	609.074
00:03:21.530	1644610272649		
00:03:21.539	1644610272658	1162.405	623.438
00:03:21.546	1644610272665		
00:03:21.556	1644610272675	1158.513	623.367
00:03:21.563	1644610272682		
00:03:21.573	1644610272692	1151.343	637.439
00:03:21.580	1644610272699		
00:03:21.589	1644610272708	1151.677	634.478
00:03:21.596	1644610272715		
00:03:21.606	1644610272725	1144.79	649.512
00:03:21.613	1644610272732		
00:03:21.623	1644610272742	1144.756	650.497
00:03:21.630	1644610272749		
00:03:21.639	1644610272758	1141.651	670.582
